DATA,horario,local,coletor,taxon,nome_comum,observacao
2024-09-19,06:12,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Eulaema nigrita,abelha-de-orquídea,
2024-09-19,06:12,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Chionomesa fimbriata,beija-flor-de-garganta-verde,
2024-09-19,06:13,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Pygochelidon cyanoleuca,andorinha-pequena-de-casa,
2024-09-19,06:13,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Columbina talpacoti,rolinha-roxa,
2024-09-19,06:15,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Rhipsalis floccosa,cacto-macarrão,
2024-09-19,06:15,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Tillandsia stricta,cravo-do-mato,
2024-09-19,06:16,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Pitangus sulphuratus,bem-te-vi,
2024-09-19,06:17,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Progne tapera,andorinha-do-campo,
2024-09-19,06:18,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Passer domesticus,pardal,
2024-09-19,06:19,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Lepidoptera,mariposa,
2024-09-19,06:21,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Indigofera hirsuta,anileira,
2024-09-19,06:22,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Apis mellifera,abelha-do-mel,
2024-09-19,06:23,Ponto 1,Lorena/Paula/Pablo/Thalita/Maryane,Troglodytes musculus,curruíra,
2024-09-19,06:24,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Athene cunicularia,coruja-buraqueira,
2024-09-19,06:28,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Tyrannus melancholicus,suiriri,
2024-09-19,06:29,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Fluvicola nengeta,lavadeira-mascarada,
2024-09-19,06:30,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Thraupis palmarum,sanhaço-do-coqueiro,
2024-09-19,06:30,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Patagioenas picazuro,asa-branca,
2024-09-19,06:33,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Sicalis flaveola,canário-da-terra,
2024-09-19,06:33,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Gomphrena globosa,perpétua-rosa,
2024-09-19,06:34,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Tridax procumbens,erva-de-touro,
2024-09-19,06:34,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Guira guira,anú-branco,
2024-09-19,06:36,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Pitangus sulphuratus,bem-te-vi,
2024-09-19,06:36,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Solenopsis,formiga-quente,
2024-09-19,06:37,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Furnarius rufus,joão-de-barro,
2024-09-19,06:37,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Euphonia chlorotica,fim-fim,
2024-09-19,06:37,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Indigofera hirsuta,anileira,
2024-09-19,06:38,Ponto 2,Lorena/Paula/Pablo/Thalita/Maryane,Angiosperma,planta,
2024-09-19,06:42,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Tillandsia stricta,cravo-do-mato,
2024-09-19,06:42,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Araneae,aranha,
2024-09-19,06:43,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Todirostrum cinereum,ferreirinho-relógio,
2024-09-19,06:45,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Formicidae,formiga,
2024-09-19,06:45,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Solenopsis,formiga-quente,
2024-09-19,06:46,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Spermacoce verticillata,vassourinha-de-botão,
2024-09-19,06:46,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Leucaena leucocephala,leucena,
2024-09-19,06:47,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Turnera subulata,xanana,
2024-09-19,06:48,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Acromyrmex,saúva,
2024-09-19,06:50,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Tyrannus melancholicus,suiriri,
2024-09-19,06:50,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Chionomesa fimbriata,beija-flor-de-garganta-verde,
2024-09-19,06:50,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Coragyps atratus,urubu-de-cabeça-preta,
2024-09-19,06:50,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Patagioenas picazuro,asa-branca,
2024-09-19,06:52,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Coereba flaveola,cambacica (cebinho),
2024-09-19,06:53,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Pitangus sulphuratus,bem-te-vi,
2024-09-19,06:55,Ponto 3,Lorena/Paula/Pablo/Thalita/Maryane,Euphonia chlorotica,fim-fim,
2024-09-19,06:59,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Turnera subulata,xanana,
2024-09-19,06:59,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Apis mellifera,abelha-do-mel,
2024-09-19,07:00,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Pitangus sulphuratus,bem-te-vi,
2024-09-19,07:00,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Thraupis palmarum,sanhaço-do-coqueiro,
2024-09-19,07:00,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Pygochelidon cyanoleuca,andorinha-pequena-de-casa,
2024-09-19,07:00,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Indigofera hirsuta,anileira,
2024-09-19,07:00,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Gomphrena celosioides,perpétua-branca,
2024-09-19,07:01,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Amaranthus viridis,caruru-de-mancha,
2024-09-19,07:01,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Passer domesticus,pardal,
2024-09-19,07:01,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Tridax procumbens,erva-de-touro,
2024-09-19,07:02,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Tyrannus melancholicus,suiriri,
2024-09-19,07:02,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Patagioenas picazuro,asa-branca,
2024-09-19,07:02,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Columbina talpacoti,rolinha-roxa,
2024-09-19,07:03,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Trigona spinipes,abelha-cachorro,
2024-09-19,07:03,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Passer domesticus,pardal,
2024-09-19,07:03,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Myiozetetes similis,bentevizinho-de-penacho-vermelho,
2024-09-19,07:04,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Sicalis flaveola,canário-da-terra,
2024-09-19,07:10,Ponto 4,Lorena/Paula/Pablo/Thalita/Maryane,Troglodytes musculus,curruíra,
2024-09-19,07:22,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Pitangus sulphuratus,bem-te-vi,
2024-09-19,07:22,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Troglodytes musculus,curruíra,
2024-09-19,07:23,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Patagioenas picazuro,asa-branca,
2024-09-19,07:23,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Thraupis palmarum,sanhaço-do-coqueiro,
2024-09-19,07:25,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Xylocopa frontalis,mamangava,
2024-09-19,07:25,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Zenaida auriculata,pomba-de-bando,
2024-09-19,07:26,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Sicalis flaveola,canário-da-terra,
2024-09-19,07:26,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Picumnus cirratus,pica-pauzinho-barrado,
2024-09-19,07:26,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Elaenia flavogaster,guaracava-de-barriga-amarela,
2024-09-19,07:28,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Parthenium hysterophorus,losna-branca,
2024-09-19,07:29,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Acromyrmex,saúva,
2024-09-19,07:29,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Coereba flaveola,cambacica (cebinho),
2024-09-19,07:29,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Amaranthus viridis,caruru-de-mancha,
2024-09-19,07:30,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Asiopus minimus,tenébrio,
2024-09-19,07:32,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Myiozetetes similis,bentevizinho-de-penacho-vermelho,
2024-09-19,07:32,Ponto 5,Lorena/Paula/Pablo/Thalita/Maryane,Progne tapera,andorinha-do-campo,
2024-09-19,07:34,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Myiozetetes similis,bentevizinho-de-penacho-vermelho,
2024-09-19,07:35,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Zenaida auriculata,pomba-de-bando,
2024-09-19,07:36,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Guira guira,anú-branco,
2024-09-19,07:36,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Tyrannus melancholicus,suiriri,
2024-09-19,07:36,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Furnarius rufus,joão-de-barro,
2024-09-19,07:37,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Spermacoce verticillata,vassourinha-de-botão,
2024-09-19,07:37,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Indigofera hirsuta,anileira,
2024-09-19,07:37,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Gomphrena celosioides,perpétua-branca,
2024-09-19,07:37,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Turnera subulata,xanana,
2024-09-19,07:39,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Macroptilium atropurpureum,feijão-de-pombo,
2024-09-19,07:40,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Tridax procumbens,erva-de-touro,
2024-09-19,07:41,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Hemiargus hanno,borboleta-azulzinha-do-trevo,
2024-09-19,07:42,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Thraupis palmarum,sanhaço-do-coqueiro,
2024-09-19,07:42,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Coragyps atratus,urubu-de-cabeça-preta,
2024-09-19,07:43,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Dysdercus,percevejo-manchador,
2024-09-19,07:43,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Acromyrmex,saúva,
2024-09-19,07:47,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Emilia sonchifolia,serralhinha,
2024-09-19,07:49,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Ruellia blechum,camarão-verde,
2024-09-19,07:50,Ponto 6,Lorena/Paula/Pablo/Thalita/Maryane,Passer domesticus,pardal,
2024-09-19,07:51,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Araneidae,aranha-orbitelar,
2024-09-19,07:52,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Formicidae,formiga,
2024-09-19,07:55,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Thraupis palmarum,sanhaço-do-coqueiro,
2024-09-19,07:55,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Columbina talpacoti,rolinha-roxa,
2024-09-19,07:55,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Pitangus sulphuratus,bem-te-vi,
2024-09-19,07:56,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Patagioenas picazuro,asa-branca,
2024-09-19,07:56,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Troglodytes musculus,curruíra,
2024-09-19,07:56,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Nephilingis cruentata,maria-bola,
2024-09-19,07:56,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Ruellia blechum,camarão-verde,
2024-09-19,07:57,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Struthanthus flexicaulis,erva-de-passarinho,
2024-09-19,07:58,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Myiozetetes similis,bentevizinho-de-penacho-vermelho,
2024-09-19,07:58,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Panicum maximum,capim-colonião,
2024-09-19,07:58,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Araneidae,aranha,
2024-09-19,07:59,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Talinum fruticosum,beldroega-grande,
2024-09-19,08:00,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Eupetomena macroura,beija-flor-tesoura,
2024-09-19,08:00,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Elaenia flavogaster,guaracava-de-barriga-amarela,
2024-09-19,08:01,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Leucaena leucocephala,leucena,
2024-09-19,08:01,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Coereba flaveola,cambacica (cebinho),
2024-09-19,08:01,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Falco sparverius,quiriquiri,
2024-09-19,08:03,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Chionomesa fimbriata,beija-flor-de-garganta-verde,
2024-09-19,08:03,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Ectatomma permagnum,formiga,
2024-09-19,08:04,Ponto 7,Lorena/Paula/Pablo/Thalita/Maryane,Argiope argentata,aranha-de-prata,
2024-09-19,08:23,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Hemiargus hanno,borboleta-azulzinha-do-trevo,
2024-09-19,08:23,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Euphorbia hirta,erva-de-santa-luzia,
2024-09-19,08:23,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Priva lappulacea,carrapicho,
2024-09-19,08:23,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Parthenium hysterophorus,losna-branca,
2024-09-19,08:23,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Ruellia blechum,camarão-verde,
2024-09-19,08:23,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Youngia japonica,barba-de-falcão,
2024-09-19,08:26,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Sicalis flaveola,canário-da-terra,
2024-09-19,08:26,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Lantana camara,lantana,
2024-09-19,08:26,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Tridax procumbens,erva-de-touro,
2024-09-19,08:27,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Anartia jatrophae,borboleta-pavão-branco,
2024-09-19,08:27,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Coereba flaveola,cambacica (cebinho),
2024-09-19,08:29,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Ruellia paniculata,ruélia,
2024-09-19,08:29,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Mimosa pudica,dormideira,
2024-09-19,08:30,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Portulaca oleracea,beldroega,
2024-09-19,08:30,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Amaranthus viridis,caruru-manso,
2024-09-19,08:30,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Sonchus oleraceus,serralha,
2024-09-19,08:30,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Solanum americanum,maria-preta,
2024-09-19,08:30,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Palpada,mosca-da-flor,
2024-09-19,08:30,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Dysdercus,percevejo-manchador,
2024-09-19,08:31,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Cyanthillium cinereum,emília,
2024-09-19,08:31,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Pepsis,vespa-cavalo-do-cão,
2024-09-19,08:32,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Panicum maximum,capim-colonião,
2024-09-19,08:32,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Bidens pilosa,picão-preto,
2024-09-19,08:35,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Thunbergia alata,suzana-dos-olhos-negros,
2024-09-19,08:35,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Spermacoce verticillata,vassourinha-de-botão,
2024-09-19,08:35,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Apis mellifera,abelha-do-mel,
2024-09-19,08:36,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Galinsoga parviflora,picão-branco,
2024-09-19,08:36,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Lepidium virginicum,mastruz,
2024-09-19,08:36,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Cyperus rotundus,tiririca,
2024-09-19,08:37,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Taraxacum officinale,dente-de-leão,
2024-09-19,08:37,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Augochlora aurifera,abelha-do-suor,
2024-09-19,08:38,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Tyrannus melancholicus,suiriri,
2024-09-19,08:38,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Setaria parviflora,capim-rabo-de-raposa,
2024-09-19,08:39,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Macroptilium atropurpureum,feijão-de-pombo,
2024-09-19,08:39,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Commelina erecta,trapoeraba,
2024-09-19,08:39,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Gomphrena globosa,perpétua-rosa,
2024-09-19,08:39,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Phyllanthus tenellus,quebra-pedra,
2024-09-19,08:40,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Drymaria cordata,orelha-de-rato,
2024-09-19,08:40,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Ascia monuste,borboleta-da-couve,
2024-09-19,08:41,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Gomphrena celosioides,perpétua-branca,
2024-09-19,08:43,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Trigona spinipes,abelha-cachorro,
2024-09-19,08:43,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Cycloneda sanguinea,joaninha-sem-pintas,
2024-09-19,08:47,Ponto 8,Lorena/Paula/Pablo/Thalita/Maryane,Coragyps atratus,urubu-de-cabeça-preta,
2024-09-19,08:50,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Pitangus sulphuratus,bem-te-vi,
2024-09-19,08:50,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Troglodytes musculus,curruíra,
2024-09-19,08:50,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Tyrannus melancholicus,suiriri,
2024-09-19,08:51,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Coereba flaveola,cambacica (cebinho),
2024-09-19,08:51,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Euphonia chlorotica,fim-fim,
2024-09-19,08:51,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Turnera subulata,xanana,
2024-09-19,08:52,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Macroptilium atropurpureum,feijão-de-pombo,
2024-09-19,08:52,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Fluvicola nengeta,lavadeira-mascarada,
2024-09-19,08:52,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Richardia brasiliensis,poaia-branca,
2024-09-19,08:53,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Acromyrmex,saúva,
2024-09-19,08:54,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Alysicarpus vaginalis,,
2024-09-19,08:55,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Tridax procumbens,erva-de-touro,
2024-09-19,08:55,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Trigona spinipes,abelha-cachorro,
2024-09-19,08:55,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Augochlora aurifera,abelha-do-suor,
2024-09-19,08:55,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Disonycha spilotrachela,besouro,
2024-09-19,08:56,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Machetornis rixosa,suiriri-cavaleiro,
2024-09-19,08:57,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Mimosa pudica,dormideira,
2024-09-19,08:58,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Parthenium hysterophorus,losna-branca,
2024-09-19,08:58,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Euphorbia hirta,erva-de-santa-luzia,
2024-09-19,08:58,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Phyllanthus tenellus,quebra-pedra,
2024-09-19,08:59,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Gomphrena celosioides,perpétua-branca,
2024-09-19,08:59,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Solanum americanum,maria-preta,
2024-09-19,08:59,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Amaranthus viridis,caruru-de-mancha,
2024-09-19,08:59,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Sarcophaga,mosca-varejeira,
2024-09-19,09:00,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Indigofera hirsuta,anileira,
2024-09-19,09:01,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Todirostrum cinereum,ferreirinho-relógio,
2024-09-19,09:03,Ponto 9,Lorena/Paula/Pablo/Thalita/Maryane,Nannotrigona testaceicornes,abelha-iraí,
2024-09-19,09:08,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Picumnus cirratus,pica-pauzinho-barrado,
2024-09-19,09:09,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Turdus leucomelas,sabiá-barranco,
2024-09-19,09:09,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Zenaida auriculata,pomba-de-bando,
2024-09-19,09:09,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Columba livia,pombo-doméstico,
2024-09-19,09:09,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Caracara plancus,carcará,
2024-09-19,09:10,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Pitangus sulphuratus,bem-te-vi,
2024-09-19,09:10,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Troglodytes musculus,curruíra,
2024-09-19,09:11,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Passer domesticus,pardal,
2024-09-19,09:11,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Ascia monuste,borboleta-da-couve,
2024-09-19,09:11,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Coereba flaveola,cambacica (cebinho),
2024-09-19,09:11,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Solenopsis,formiga-quente,
2024-09-19,09:12,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Tyrannus melancholicus,suiriri,
2024-09-19,09:15,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Gomphrena globosa,perpétua-rosa,
2024-09-19,09:15,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Parthenium hysterophorus,losna-branca,
2024-09-19,09:15,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Spermacoce verticillata,vassourinha-de-botão,
2024-09-19,09:15,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Turnera subulata,xanana,
2024-09-19,09:16,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Richardia brasiliensis,poaia-branca,
2024-09-19,09:16,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Cyanthillium cinereum,emília,
2024-09-19,09:16,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Lycosidae,aranha-lobo,
2024-09-19,09:17,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Salticidae,aranha-papa-mosca,
2024-09-19,09:17,Ponto 10,Lorena/Paula/Pablo/Thalita/Maryane,Augochlora,abelha-do-suor,
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Thraupis palmarum,sanhaço-do-coqueiro,
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Pitangus sulphuratus,bem-te-vi,
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Crotophaga ani,anú-preto,
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Columbina talpacoti,rolinha-roxa,
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Coereba flaveola,cambacica (cebinho),
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Sicalis flaveola,canário-da-terra,
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Columba livia,pombo-doméstico,
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Tyrannus melancholicus,suiriri,
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Zenaida auriculata,pomba-de-bando,
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Turnera subulata,chanana,
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Atta sexdens,saúva-limão,
2024-09-26,06:17,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Pygochelidon cyanoleuca,andorinha-pequena-de-casa,
2024-09-26,06:18,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Indigofera hirsuta,anileira,
2024-09-26,06:19,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Troglodytes musculus,curruíra,
2024-09-26,06:19,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Fluvicola nengeta,lavadeira-mascarada,
2024-09-26,06:19,Ponto 10,Lorena/Gabriel/Clarisse/Pablo/Letícia/Maryane,Patagioenas picazuro,asa-branca,
